,cost_for_two,cuisines,locality,rest_name
5310,,"['Fast Food', 'Arabian', 'Middle Eastern']","Abraj Centre, Naif",Cherry Square
5311,,"['Indian', 'South Indian', 'North Indian']",Jafza,Modern Pure Veg Restaurant
5312,,"['Fast Food', 'Desserts']",Al Khawaneej,Balqees Konafa
5313,,"['Cafe', 'Healthy Food', 'Juices']","Jumeirah Emirates Towers, Trade Centre Area",Bliss'd
5314,,['International'],"Elite Byblos Hotel, Al Barsha",Zodiac Rooftop Lounge - Elite Byblos Hotel
5315,,"['Fast Food', 'Arabian', 'Middle Eastern']","Abraj Centre, Naif",Cherry Square
5316,,['Coffee'],Oud Metha,Layali Al Sultan Cafe
5317,,"['Fast Food', 'Desserts', 'Juices']","England Cluster, International City",Al Naya Restaurant And Cafe
5318,,['Fast Food'],Abu Hail,Al Zamala
5319,,"['Fast Food', 'Beverages']",Jebel Ali Village,Gate Plus
5320,,"['Fast Food', 'Burger']",Last Exit Al Qudra,Hot Chix
5321,,"['Cafe', 'International']",Jebel Ali Village,BROTZEIT
5322,,['Fast Food'],Hor Al Anz,Tasty Burger
5323,,"['Coffee', 'Tea']",Qusais,New Koukh Al Shay Cafeteria
5324,,"['Fast Food', 'Burger']",Muhaisnah,Sketch Burger
5325,,"['Continental', 'Grill']","Grand Excelsior Hotel, Al Barsha",The Viper Room - Grand Excelsior Hotel
5326,,['Mandi'],"England Cluster, International City",Mandi Al Arab
5327,,['Healthy Food'],Muhaisnah,Super Gym
5328,,['Beverages'],"The Dubai Mall,Downtown Dubai",Blend It
5329,,"['Arabian', 'Middle Eastern', 'Fast Food']",Dubai Marina,Jabal Al Arz
5330,,"['Arabian', 'Middle Eastern', 'Russian', 'African']",Baniyas,Royal Prince
5331,,['Cafe'],Dubai Investment Park,Cherish Cafe
5332,,"['Arabian', 'Middle Eastern', 'Fast Food']",Abu Hail,Table Talk Restaurant
5333,,['Cafe'],"La Ville Hotel & Suites, CITY WALK",Lobby Cafe - La Ville Hotel & Suites
5334,,['Pakistani'],Ras Al Khor,Al Tabak Al Shahee
5335,,['Pakistani'],"France Cluster, International City",Express Shinwari & Chapli Kabab Restaurant
5336,,"['Japanese', 'Italian']","Bla Bla Beach Club, Jumeirah Beach Residence (JBR)",Onda Nami
5337,,"['Desserts', 'Ice Cream']",Dubai Marina,Pedalo – Gelato
5338,,['Healthy Food'],Dubai Marina,Generation Acai
5339,,"['Fast Food', 'Burger']",Jumeirah Village,Riot Chicken
5340,,"['South Indian', 'Biryani']","Claridge Hotel, Al Muteena",Kannekona
5341,,"['Pakistani', 'Indian']",Muhaisnah,Azlan Darbar Restaurant
5342,,"['Cafe', 'Beverages']",Hor Al Anz,Cafe Monaco
5343,,"['Pakistani', 'Grill']",Al Barsha,White Haze Restaurant
5344,,"['Burger', 'Desserts']",Ras Al Khor,The Burger and Waffle Factory
5345,,"['American', 'Burger', 'Desserts']",Dubai Silicon Oasis (DSO),Tastebuns
5346,,"['Italian', 'Pizza']","Al Nasr Leisureland, Oud Metha",La Cassetta
5347,,"['Indian', 'Chinese', 'Nepalese', 'Grill', 'Fast Food', 'Beverages']","Food Court 3, JAFZA",Grills & Spices Restaurant
5348,,"['Italian', 'Fast Food']",Motor City,The Kitchen Eatery
5349,,"['Cafe', 'International', 'Continental', 'Healthy Food', 'Beverages']",Downtown Dubai,Heart In A Box - Flower Café
5350,,"['Fast Food', 'Beverages']",Baniyas,Hot 'N' Cool
5351,,"['Fast Food', 'Burger']",Al Barsha,Roots
5352,,['International'],Jumeirah Lake Towers (JLT),Eggs and Co
5353,,"['Fast Food', 'Juices']",Rashidiya,Majlis Al Shay
5354,,"['Arabian', 'Middle Eastern', 'Lebanese']","The Walk, Jumeirah Beach Residence",Le Duetto
5355,,['American'],Al Barsha,Baguette - Sandwiches with a twist
5356,,['Iranian'],Al Rigga,Behzad Iranian Restaurant
5357,,['Pakistani'],"Morocco Cluster, International City",Shanwari
5358,,['Cafe'],Discovery Gardens,Freddo Cafe
5359,,"['Fast Food', 'Juices']",Rashidiya,Al Qamar Al Fiddi Cafeteria
5360,,['European'],"The Ritz-Carlton Dubai, Jumeirah Beach Residence",Gulf Pavilion - The Ritz-Carlton Dubai JBR
5361,,"['Arabian', 'Grill', 'Healthy Food', 'Lebanese']","Discovery Pavilion, Discovery Gardens",Aurum Restaurant & Cafe
5362,,"['Lebanese', 'Mediterranean']",Jumeirah Village,Alines Kitchen
5363,,['International'],Al Rigga,The Pub - 28th Street Sports Bar & Lounge
5364,,"['Fast Food', 'British']",Dubai Silicon Oasis (DSO),Charlies Hotdog and Wings
5365,,"['Fast Food', 'Juices']",Al Rigga,Janata Restaurant
5366,,"['Fast Food', 'Juices']",Qusais,Zahrath Al Nahda
5367,,['Cafe'],"Atlantis, The Palm, Palm Jumeirah",Poseidon Café- Atlantis The Palm
5368,,"['Burger', 'Fast Food', 'Salad']",Motor City,Battle Of The Brands
5369,,"['Indian', 'South Indian']",Naif,Naif Oasis
5370,,['Cafe'],"France Cluster, International City",Arabyata Cafe
5371,,"['Cafe', 'Desserts']",Al Khawaneej,X Shot Coffee
5372,,"['Seafood', 'Arabian', 'Middle Eastern']",Al Quoz,Samaa Al Manama
5373,,['Fast Food'],Naif,Al Bateen
5374,,"['Asian', 'Chinese', 'Fast Food']","Cluster I, Jumeirah Lake Towers",CHOWCHOY!
5375,,"['Indian', 'Pakistani', 'Arabian', 'Middle Eastern']",Qusais,Sumaya Restaurant
5376,,['Finger Food'],"FIVE Palm Jumeirah, Palm Jumeirah",The Lobby Lounge- FIVE Palm Jumeirah
5377,,"['Fast Food', 'Arabian', 'Middle Eastern', 'Chinese']","Abraj Centre, Naif",The Comfort House
5378,,['Fast Food'],Baniyas,City Square Cafeteria
5379,,"['South Indian', 'Fast Food']",Al Quoz,Meethale Restaurant
5380,,['Thai'],"Signature Hotel, Al Barsha",Beez Thai Club - Signature Hotel
5381,,"['Biryani', 'Hyderabadi']",Meena Bazaar,Hydi Biryani Restaurant
5382,,"['Pakistani', 'Indian', 'Chinese', 'Grill', 'Beverages']",Dubai Investment Park,Tasty Kitchen Restaurant
5383,,"['Arabian', 'Middle Eastern', 'Fast Food']",Baniyas,Fast Meal
5384,,"['American', 'Fast Food', 'Burger', 'Steak']",Business Bay,Sauce
5385,,"['North Indian', 'Indian', 'South Indian', 'Chinese']","Jafza Commercial Centre, Jafza",Al Buhari Restaurant
5386,,"['Indian', 'North Indian', 'South Indian', 'Chinese']",Al Quoz,Royal Pot
5387,,"['International', 'Finger Food']","Jumeirah Golf Estates, IMPZ",Sports Bar
5388,,['Salad'],Business Bay,Tossed & Toast – Salads & More
5389,,['Pakistani'],"Morocco Cluster, International City",Khaibar Al Madina
5390,,"['Cafe', 'International']","Al Jaddaf Rotana Suite Hotel, Al Jaddaf",The Tea Room - Al Jaddaf Rotana Suite Hotel
5391,,['Cafe'],InterContinental Residence Suites Dubai Festival City,The Deli Cafe - InterContinental Residence Suites
5392,,"['North Indian', 'South Indian']","Raviz Center Point Hotel, Mankhool",Taste Of India - Raviz Center Point Hotel
5393,,['Fast Food'],Umm Hurair,VOX Cinemas
5394,,"['Thai', 'Healthy Food']","Dragon Mart, International City",Thai Fruits
5395,,"['Healthy Food', 'Juices']",Dubai Silicon Oasis (DSO),Booster
5396,,"['Indian', 'Pakistani', 'Arabian', 'Middle Eastern', 'Biryani']",The Villas,Salma's Biryani Restaurant
5397,,"['Indian', 'Pakistani']",Al Quoz,Mahjabin Restaurant
5398,,"['Cafe', 'Arabian', 'Middle Eastern']",Business Bay,Midhat Pasha
5399,,"['Indian', 'South Indian']",Al Quoz,Festival Restaurant
5400,,['Desserts'],"Cluster D, Jumeirah Lake Towers",Bouza Roll
5401,,['Desserts'],"La Mer, Jumeirah 1",Twisty Treats
5402,,['Fast Food'],Mankhool,Chickzone
5403,,"['Seafood', 'Fast Food']",Umm Suqeim,Belly Bump By Hey Guys
5404,,['Fast Food'],Al Quoz,Jebel Al Noor
5405,,['Finger Food'],"Hyde Park Hotel, Mankhool",Night Beats
5406,,['European'],Nad Al Sheba,Glasshouse By Soho
5407,,['Cafe'],"Rose Rayhaan by Rotana, Trade Centre Area",Aquarius Pool Café - Rose Rayhaan By Rotana
5408,,['Cafe'],Hor Al Anz,Tea Zone
5409,,['Filipino'],"Kings Park Hotel, Al Muraqqabat",Caution Hot Restaurant
5410,,"['Fast Food', 'Burger']",DAMAC Hills,Alpha Burgers
5411,,['Fast Food'],Hor Al Anz,Black Burgery
5412,,"['Yemeni', 'Mandi']",Naif,Yaman Time
5413,,['Pakistani'],Al Quoz,New Pathan
5414,,"['Arabian', 'Middle Eastern']",Hor Al Anz,Layali Warood Alsham Restaurant
5415,,"['Arabian', 'Middle Eastern']",Hor Al Anz,Layali Warood Alsham Restaurant
5416,,"['Finger Food', 'Beverages']","Mӧvenpick Grand Al Bustan, Garhoud",Anees Pool Bar - Mӧvenpick Grand Al Bustan
5417,,"['Fast Food', 'Juices']",Naif,Al Bateen
5418,,"['Fast Food', 'Chinese', 'Arabian', 'Juices']",Naif,Star Happy Land Cafeteria
5419,,"['Indian', 'Kerala', 'Grill', 'Fast Food']",Al Muteena,Bright Star Reef Restaurant
5420,,['Fast Food'],Hor Al Anz,Kanz Al Madeena Cafeteria
5421,,"['Arabian', 'Middle Eastern', 'Lebanese', 'International']","Emirates Financial Towers, DIFC",Karizma Lounge & Resto Club
5422,,['Pakistani'],Hor Al Anz,Pak Rose Restaurant
5423,,['Beverages'],"China Cluster, International City",Ice Cool Cafe
5424,,"['Fast Food', 'Indian', 'Chinese', 'Beverages']",Al Quoz,Hot Spice
5425,,['International'],"Canopy By Hilton, Al Seef",Chapters - Canopy by Hilton Dubai Al Seef
5426,,"['Fast Food', 'Grill', 'Juices']",Al Satwa,Ameer Al Madeena Restaurant & Cafeteria
5427,,"['Cafe', 'Fast Food', 'Juices']",Baniyas,Al Khaleej Restaurant
5428,,['Pakistani'],Dubai Investment Park,Peshawar Darbar Traditional Kitchen
5429,,['Cafe'],Al Furjan Pavilion,Share Cafe
5430,,['Cafe'],Dubai Knowledge Park,Ciro Caffe - Injaz Building
5431,,['Cafe'],"Mövenpick Hotel & Apartments Bur Dubai, Oud Metha",Lobby Cafe - Mövenpick Hotel & Apartments
5432,,['Kerala'],Naif,City Malabar Restaurant
5433,,"['Seafood', 'Beverages']",Oud Metha,Fish Basket Restaurant
5434,,['International'],Dubai Marina,Falcon Oasis Floating Restaurant
5435,,['Fast Food'],Hor Al Anz,Simple Life Cafeteria
5436,,"['Indian', 'North Indian', 'Pakistani']",Naif,Faizan
5437,,['Italian'],"Nakheel Mall, Palm Jumeriah",L' Italia
5438,,"['Indian', 'South Indian', 'Fast Food', 'Beverages']",International City,Kitchen Paradise Restaurant
5439,,"['Mexican', 'Healthy Food']",Dubai Marina,Ole Ole Burrito
5440,,['Fast Food'],Al Quoz,Tea Break
5441,,"['Beverages', 'Bakery']","Food Street, Al Barsha South",Mihbash
5442,,['Cafe'],Muhaisnah,Sulaimani Cafe
5443,,"['Syrian', 'Arabian', 'Middle Eastern', 'Grill']",Mirdif,Azal Al Sham
5444,,"['Indian', 'Street Food', 'Fast Food', 'Juices']",Naif,Lalu Touch
5445,,"['Fast Food', 'Pakistani', 'Juices']",Hor Al Anz,Danat Al Khair Cafeteria
5446,,['International'],"JA Lake View Hotel, Mina Jebel Ali",Bibe Rooftop Bar - JA Lake View Hotel
5447,,"['Indian', 'Chinese', 'Continental', 'Seafood']","Orchid Hotel, Al Rigga",Orchid Seafood Restaurant - Orchid Hotel
5448,,"['Asian', 'Italian']","C Central Resort, Palm Jumeirah",WAVES Restaurant - C Central Resort
5449,,['Cafe'],Dubai Media City,Black Sugar Coffee Co.
5450,,['Fast Food'],Naif,Kalthappam Restaurant
5451,,"['South Indian', 'North Indian', 'Chinese', 'Biryani', 'Beverages']",Muhaisnah,Aam Admi Restaurant
5452,,"['Indian', 'Kerala']",Al Quoz,Al Bar Restaurant
5453,,"['Indian', 'South Indian']",Rashidiya,Sulaiman Saleh Restaurant
5454,,"['Arabian', 'Middle Eastern', 'Street Food']",Al Safa,Kabab Al Fareej
5455,,['Cafe'],Al Muteena,Samanta Cafe
5456,,"['Arabian', 'Middle Eastern', 'Indian']","J5 Hotels Port Saeed, Deira City Center Area",J5 Café - J5 Hotels Port Saeed
5457,,['Cafe'],Al Muteena,Samanta Cafe
5458,,"['Asian', 'Italian']","C Central Resort, Palm Jumeirah",WAVES Restaurant - C Central Resort
5459,,"['Indian', 'South Indian']",Rashidiya,Sulaiman Saleh Restaurant
5460,,['Fast Food'],Naif,Kalthappam Restaurant
5461,,['Indian'],Hor Al Anz,New Sind Darbar
5462,,"['Arabian', 'Middle Eastern', 'Indian']","J5 Hotels Port Saeed, Deira City Center Area",J5 Café - J5 Hotels Port Saeed
5463,,"['Cafe', 'Fast Food']",Al Ras,Vivace Cafe
5464,,"['Indonesian', 'Mediterranean', 'Arabian']","Royal Continental Hotel, Deira",Oasis Restaurant
5465,,"['Fast Food', 'Juices']",Meena Bazaar,High Way Cafeteria
5466,,"['Beverages', 'Healthy Food']","European Business Centre, Dubai Investment Park",GoOrganic
5467,,['Chinese'],Baniyas,West Lake Spring
5468,,"['Arabian', 'Pakistani', 'Indian']",Ras Al Khor,Kinara Restaurant
5469,,['Fast Food'],Meena Bazaar,Milk Tea Cafeteria
5470,,"['Arabian', 'Middle Eastern', 'Grill']","Wasl Square, Al Safa",Tayba Butchery & Grill
5471,,"['Indian', 'South Indian']",Muhaisnah,Tamilan Mess & Restaurant
5472,,['Finger Food'],"The Westin Dubai Mina Seyahi, Dubai Marina",Sand Bar - The Westin Dubai Mina Seyahi
5473,,"['Indian', 'Chinese', 'Fast Food', 'Beverages']",Jafza,Main Gateway Restaurant
5474,,['Fast Food'],Naif,Star House of Tea
5475,,['Fast Food'],Jumeirah Lake Towers (JLT),Mix It Up
5476,,['Cafe'],Al Barsha,Gahwetna
5477,,['Fast Food'],Jebel Ali Village,By The Chick
5478,,"['Indian', 'Desserts']",Meena Bazaar,Mangalam Sweets
5479,,"['Arabian', 'Middle Eastern', 'Indian']",Muhaisnah,Jodaht Al Madina Restaurant
5480,,"['Indian', 'Pakistani']",Abu Hail,City Restaurant
5481,,['Fast Food'],Naif,Usaar Ki Restaurant
5482,,['Fast Food'],Hor Al Anz,Water Fall Cafeteria
5483,,['Cafe'],DoubleTree by Hilton Hotel Dubai Jumeirah Beach...,Maiya Lounge - DoubleTree by Hilton Hotel Dubai...
5484,,['Bakery'],Al Quoz,Flour Girl
5485,,['South Indian'],Meena Bazaar,Karaikudi Chettinadu Restaurant
5486,,"['Healthy Food', 'Beverages']",Dubai Media City,Acai Art
5487,,['Filipino'],Al Rigga,Hen Lin Cafeteria
5488,,"['Indian', 'South Indian', 'North Indian', 'Kerala']","Persia Cluster, International City",Shawka & Melaqa
5489,,"['Cafe', 'Fast Food']",Al Garhoud,Bean There Café
5490,,['Beverages'],"The Beach, Jumeirah Beach Residence",Oxygen Drink
5491,,"['Indian', 'Fast Food', 'Beverages', 'Chinese']",Meena Bazaar,Ghantoot Cafeteria
5492,,"['Italian', 'Pizza']",Umm Suqeim,The Pizza Club
5493,,"['Kerala', 'Indian']","Al Ameed Mall, Al Quoz",Poornima Thani Naadan
5494,,"['Indian', 'Pakistani']",Meena Bazaar,Al Kawakeb Restaurant
5495,,['Fast Food'],Naif,Al Aryaf
5496,,"['Fast Food', 'Indian', 'Arabian', 'Middle Eastern']",Qusais,Top Cafeteria
5497,,['Fast Food'],Za'abeel,Mathallat Alhamam Cafeteria
5498,,['Street Food'],Al Karama,The Crazy Eggs Restaurant
5499,,['Fast Food'],Za'abeel,Mathallat Alhamam Cafeteria
5500,,"['South Indian', 'Kerala']",Hor Al Anz,Madras Corner Restaurant
5501,,['Fast Food'],Umm Suqeim,Abeer
5502,,"['Arabian', 'Middle Eastern']","Dakakeen, Al Khawaneej",Gerard- جيرارد
5503,,['Fast Food'],Al Ras,Zanjabeel Cafeteria
5504,,"['Indian', 'Chinese']","Food Court 1, JAFZA",Social Hub
5505,,"['Fast Food', 'Juices']",Qusais,Chai Makani
5506,,['Finger Food'],W Dubai – The Palm,W Lounge - W Dubai The Palm
5507,,"['Arabian', 'Middle Eastern']",Qusais,Al Sindbad Bakery & Restaurant
5508,,"['Indian', 'Pakistani']",Al Garhoud,Nabe Al Hayat
5509,,['Cafe'],Baniyas,Ghazal Coffee Shop
5510,,['Desserts'],Last Exit Al Khawaneej,Sauce Dose
5511,,"['Arabian', 'Middle Eastern', 'Fast Food']",Jumeirah 1,Falafel Inc.
5512,,"['Arabian', 'Middle Eastern']",Al Barsha,Zizou Express Restaurant
5513,,"['Arabian', 'Middle Eastern']",Al Warqa,Qumasha Cafe & Restaurant
5514,,"['Arabian', 'Middle Eastern']",Qusais,Al Sindbad Bakery & Restaurant
5515,,"['Indian', 'Arabian', 'Middle Eastern']",Dubai Investment Park,Karawan Alwadi
5516,,"['Pakistani', 'Indian']",Naif,Kashmir Darbar
5517,,['Pakistani'],"Persia Cluster, International City",Al Mashhoor Biryani
5518,,"['Japanese', 'Chinese']",Al Quoz,Eat! Noodles
5519,,['Seafood'],Qusais,Fish House Restaurant
5520,,['Finger Food'],W Dubai – The Palm,W Lounge - W Dubai The Palm
5521,,"['Arabian', 'Middle Eastern']",Al Warqa,Qumasha Cafe & Restaurant
5522,,"['Indian', 'Chinese', 'Continental']",Dubai Silicon Oasis (DSO),Savis
5523,,"['Arabian', 'Middle Eastern']",Muhaisnah,Jader Al Sharqia
5524,,"['Afghan', 'Pakistani', 'Grill']",IMPZ,Zahrat Afghan Restaurant
5525,,['Cafe'],Hor Al Anz,Rossini Cafe
5526,,['Filipino'],Al Satwa,Tasty Hub Restaurant
5527,,"['Moroccan', 'International']",Hor Al Anz,Riad Al Andalus Cafe & Restaurant
5528,,['Cafe'],"Auris Inn Al Muhanna Hotel,Barsha Heights",B Lounge - The Terrace - Auris Inn Al Muhanna Hotel
5529,,"['Burger', 'Fast Food', 'Beverages']",Hor Al Anz,Chaya Kada Cafeteria
5530,,['Desserts'],Last Exit Al Khawaneej,Sauce Dose
5531,,['Fast Food'],Al Khabaisi,Zagreed Star Cafeteria
5532,,"['BBQ', 'Healthy Food', 'International', 'Seafood', 'Steak']",Palm Jumeirah,Grand Gourmet Grocer
5533,,"['Fast Food', 'Juices']",Qusais,Sea Shell Cafeteria
5534,,['International'],"Royal Central Hotel, Palm Jumeirah",Hush - Royal Central Hotel
5535,,['Mandi'],Naif,Al Bait Al Saudi for Mandi & Mazbi
5536,,"['South Indian', 'Kerala']",Hor Al Anz,Dallas Restaurant
5537,,"['Indian', 'International']","Smana Hotel Al Raffa, Mankhool",CO2 Rooftop Dining & Lounge - Smana Hotel Al Raffa
5538,,['Indian'],Naif,Chennai Appa Kadai Restaurant
5539,,['Finger Food'],"Moscow Hotel, Baniyas",Hero's Sports Bar - Moscow Hotel
5540,,"['Beverages', 'Ice Cream']",The Villas,Fruits Pops
5541,,"['Syrian', 'Arabian']","Dragon Mart 2, International City",Slunfeh Restaurant
5542,,['Lebanese'],"Depachika Food Hall, Nakheel Mall, Palm Jumeirah",Saj 2 Go
5543,,['Cafe'],"Ghaya Grand Hotel, IMPZ",Lobby Lounge - Ghaya Grand Hotel
5544,,"['Cafe', 'International']","Burj Khalifa, Downtown",The Lounge - Burj Khalifa
5545,,"['Indian', 'Fast Food', 'Grill', 'Juices']",Al Ras,New Shaker Cafeteria
5546,,['Afghan'],Baniyas,Qaser Kabol Restaurant
5547,,['Cafe'],"Courtyard Marriott, Dubai Investment Park",The Lounge - Courtyard Marriott
5548,,['Pakistani'],Qusais,Desi Tarka Restaurant
5549,,"['Indian', 'Pakistani']",Al Quoz,Weighbridge
5550,,"['Fast Food', 'Beverages']",Naif,Al Marfa
5551,,['International'],"Fraser Suites Dubai, Al Sufouh",Aqua Café - Fraser Suites Dubai
5552,,['Filipino'],Al Rigga,Pameer Restaurant
5553,,['Chinese'],"China Cluster, International City",Saishang Halal
5554,,['Moroccan'],"Carlton Palace Hotel, Al Rigga",Hayat Casablanca Moroccan Restaurant - Carlton...
5555,,['Cafe'],Al Nahda,Poetry Cafe
5556,,['Cafe'],"DoubleTree by Hilton Hotel & Residences Dubai, Al Barsha",Lobby Lounge - DoubleTree by Hilton Hotel & Residences
5557,,"['Indian', 'South Indian']",Al Quoz,Al Qabael
5558,,['Cafe'],Al Muraqqabat,Palms Village Coffee Shop
5559,,['Cafe'],Jumeirah 3,I Do
5560,,['Drinks Only'],"Time Out Market, Downtown Dubai",Fountain Bar
5561,,"['Indian', 'Chinese']",Oud Metha,Famous Star Restaurant
5562,,['Healthy Food'],Al Karama,Acai & Poke
5563,,"['Fast Food', 'Juices']",Naif,Golden Tea (Marfa Al Jadid Restaurant)
5564,,['Filipino'],Al Satwa,Baliwag Cafeteria
5565,,['Finger Food'],"Capitol Hotel, Satwa",Xanadu - Capitol Hotel
5566,,"['Turkish', 'Street Food']",Al Sufouh,Pide Concept
5567,,['International'],"Century Mall, Mamzar",Healthy Fusion
5568,,"['Sri Lankan', 'Hyderabadi']",Hor Al Anz,Ramz Al Taj Restaurant
5569,,['Cafe'],"J5 Rimal, Al Muraqqabat",Pool Bar - J5 Rimal
5570,,"['Arabian', 'Emirati', 'Grill', 'Beverages']",Meena Bazaar,Al Khayma Heritage Restaurant & Cafe
5571,,"['Indian', 'Asian', 'Thai']",Business Bay,The Curry Experience
5572,,"['Ethiopian', 'African']","HUES Boutique Hotel, Naif",Kings Bar & Grill - Hues Boutique Hotel
5573,,"['Juices', 'Beverages', 'Fast Food', 'Ice Cream']",Qusais,Lassi Lassa
5574,,['Pakistani'],Naif,Nawah
5575,,"['Cafe', 'Beverages', 'Healthy Food']",Dubai Knowledge Park,Hello Fruits
5576,,"['Fast Food', 'Beverages']",Abu Hail,Mubasher Cafeteria
5577,,"['Cafe', 'International', 'Fast Food']","Al Ghazal Mall, Satwa",Traffic 22 Coffee Shop
5578,,['Continental'],"Carlton Tower Hotel, Baniyas",La Marguerite - Carlton Tower Hotel
5579,,['Indian'],"Bel Rasheed Twin Towers, Qusais",Top Tasty Cafeteria & Restaurant
5580,,"['Street Food', 'Arabian', 'Middle Eastern']",Hor Al Anz,Chicken Maestro Bistro
5581,,"['Arabian', 'Middle Eastern']",Naif,Al Zool Restaurant
5582,,['International'],"Hilton Garden Inn, Al Jaddaf",Somaya
5583,,"['Indian', 'Street Food']",Al Karama,Chakh Le
5584,,['Fast Food'],Meena Bazaar,Asli Zaika
5585,,"['Healthy Food', 'Salad']",Dubai Media City,Richy's
5586,,['Fast Food'],Al Rigga,Al Safaqis
5587,,"['Indian', 'Lebanese']",Dubai Marina,Aisha Floating Restaurant
5588,,"['Arabian', 'Italian']",Downtown Dubai,Pane Mio
5589,,['Fast Food'],Meena Bazaar,Asli Zaika
5590,,"['Italian', 'Pizza']","Cluster C, Jumeirah Lake Towers",Pizzetta
5591,,['Drinks Only'],"Time Out Market, Downtown Dubai",Atrium Bar
5592,,"['Indian', 'Lebanese']",Dubai Marina,Aisha Floating Restaurant
5593,,"['Middle Eastern', 'Fast Food', 'Juices']",Muhaisnah,Chick Fry Restaurant and Cafeteria
5594,,"['Indian', 'South Indian']",Al Quoz,City Coast
5595,,['Fast Food'],"Aloft City Centre Deira, Deira City Centre Area",Re:fuel by Aloft
5596,,"['Cafe', 'Desserts']","The Dubai Mall,Downtown Dubai",Sprüngli
