,cost_for_two,cuisines,locality,rest_name
3314,,"['Kerala', 'Indian']",Al Shahama,The Carrot Restaurant
3315,,['Pakistani'],Mussafah Sanaiya,Abdulla Musaeid Restaurant
3316,,['Finger Food'],"Hilton Abu Dhabi, Yas Island",Capila - Pool Bar and Grill
3317,,"['Fast Food', 'Indian']",Mussafah Sanaiya,Al Raha Tea
3318,,"['Ice Cream', 'Desserts']",Muroor,Fresh Fruit Pops by Fruitful Day
3319,,['Pakistani'],Mussafah Sanaiya,Red Palace Star
3320,,"['Fast Food', 'Juices']",Al Khalidiya,Green Food Cafeteria
3321,,"['Indian', 'South Indian']",Al Markaziya,Ampere
3322,,['Fast Food'],Mussafah Sanaiya,Famous Chicken
3323,,['Pizza'],Abu Dhabi International Airport,Negroni
3324,,"['Arabian', 'Middle Eastern']",Al Wahda,Almataib
3325,,['Juices'],Al Shahama,Juicy & Fresh
3326,,"['Fast Food', 'Juices']",Mussafah Shabiya,Burger Side
3327,,['Steak'],"W Abu Dhabi, Yas Island","Roastery - W Abu Dhabi, Yas Island"
3328,,"['Egyptian', 'Arabian', 'Middle Eastern']",Al Gharbia,Al Mahroosa Pastry
3329,,"['Indian', 'Chinese']",Mussafah Sanaiya,Blue City Corner
3330,,"['Fast Food', 'Burger']",Al Shahama,Burger Wings
3331,,"['Fast Food', 'Juices']",Al Gharbia,Shai Adafra
3332,,"['Indian', 'North Indian']",Al Samha,Khoula Restaurant
3333,,"['Indian', 'South Indian', 'Kerala']",Mussafah Shabiya,Sadiya
3334,,['Indian'],Mussafah Shabiya,Khalaf Mohamed Restaurant
3335,,"['Indian', 'South Indian']",Mussafah Sanaiya,Tareeq Al Badia
3336,,['Indian'],Al Gharbia,Al Rabia Restaurant
3337,,"['Fast Food', 'Ice Cream', 'Juices']",Al Gharbia,Blue Strawberry Ice Cream
3338,,"['Fast Food', 'Juices']",Al Mushrif,Supreme Refreshments
3339,,['Indian'],Mussafah Sanaiya,Al Maraghi
3340,,['Fast Food'],Al Dhafrah,Kacheri Tea Time
3341,,['Sushi'],Al Shahama,Sushi Express
3342,,"['Fast Food', 'Beverages', 'Tea']",Mussafah Sanaiya,Tea Plaza
3343,,"['Indian', 'Burger', 'Juices']",Mussafah Sanaiya,Good Will Restaurant
3344,,['Indian'],Mussafah Sanaiya,Jabal Chakwal
3345,,"['Beverages', 'Healthy Food']","Deerfields Mall, Al Shahama",Fresh Start
3346,,"['Indian', 'Burger', 'Juices']",Mussafah Sanaiya,Good Will Restaurant
3347,,['Indian'],Mussafah Sanaiya,Jabal Chakwal
3348,,['Sushi'],Al Shahama,Sushi Express
3349,,"['Fast Food', 'Beverages', 'Tea']",Mussafah Sanaiya,Tea Plaza
3350,,['Italian'],"Radisson Blu, Yas Island",Fast Track Lobby Bar - Radisson Blu
3351,,['Fast Food'],"Mazyad Mall, Mussafah",Tea N Talk Express Cafe
3352,,['Finger Food'],"Pearl Rotana - Capital Centre, Embassies District",Aquarius Pool Bar- Pearl Rotana
3353,,"['Seafood', 'Grill']",Al Khalidiya,Marjan Al Bahar Seafood
3354,,"['BBQ', 'Fast Food', 'Indian', 'Juices']",Mussafah Sanaiya,Saras Grilled Chicken
3355,,"['Beverages', 'Healthy Food']","Deerfields Mall, Al Shahama",Fresh Start
3356,,"['Burger', 'Fast Food']",Baniyas,Cocktail Burger
3357,,['Bengali'],Al Markaziya,Mainamati Restaurant
3358,,"['Fast Food', 'Chinese']",Al Samha,GRILL 9
3359,,"['Kerala', 'South Indian']",Mussafah Sanaiya,Yummy Indian Bite
3360,,"['Arabian', 'Middle Eastern']",Al Samha,Al Rahba Coffee Shop
3361,,"['Arabian', 'Middle Eastern']",Mussafah Shabiya,Star Al Aboud Restaurant
3362,,['Pakistani'],Mussafah Sanaiya,Najmat Waziristan
3363,,['Cafe'],Al Wahda,Alan  Cafe
3364,,"['Arabian', 'Bakery']",Mussafah Shabiya,Al Diri Bakeries & Markets
3365,,"['Cafe', 'Beverages', 'Bakery']",Al Wahda,Secret Garden Cafe
3366,,['Finger Food'],Hotel Tulip Inn Al Rahba,The Two Crows Bar - Hotel Tulip Inn Al Rahba
3367,,['Arabian'],Al Shamkha,khbz & Karak
3368,,['Cafe'],Al Wahda,WHITE
3369,,['Fast Food'],Al Khalidiya,Bro Station Restaurant
3370,,"['Burger', 'Fast Food']",Al Khalidiya,Soldier
3371,,['Bengali'],Al Bateen,Harees Al Qasr
3372,,"['Pakistani', 'Indian']",Muroor,Punjab Garden
3373,,['Cafe'],Al Mushrif,Al Hajaz Coffee
3374,,['Cafe'],Mussafah Shabiya,Lubec Cafe
3375,,"['Coffee', 'Beverages', 'Desserts']",Khalifa City,Al Wattar Specialty Coffee
3376,,['Cafe'],Al Khalidiya,Jannah Coffee
3377,,"['Burger', 'Fast Food']",Al Khalidiya,Soldier
3378,,['Cafe'],Mussafah Sanaiya,Classic Location Cafe
3379,,['Pakistani'],Mussafah Sanaiya,Najmat Waziristan
3380,,['International'],Al Ras Al Akhdar,Al Maya Grills & Restaurant
3381,,['Fast Food'],Mussafah Shabiya,Mashakek Alfreej
3382,,"['Fast Food', 'Burger', 'Chinese', 'Juices', 'Beverages']",Tourist Club Area (Al Zahiyah),Midnight Cafeteria
3383,,['Indian'],"Howard Johnson by Wyndham Abu Dhabi, Al Markaziya",Olive Tree - Howard Johnson by Wyndham Abu Dhabi
3384,,"['Fast Food', 'Burger']",Khalifa Park Area,Dikkantea
3385,,"['Fast Food', 'Beverages']",Mussafah Sanaiya,Bait Al Shawaya
3386,,"['South Indian', 'Beverages']",Mussafah Shabiya,Craft Tea
3387,,"['Indian', 'North Indian']",Mussafah Sanaiya,Paragon
3388,,['African'],Mussafah Sanaiya,Mega Taste Restaurant
3389,,['Ice Cream'],"Marina Mall, Marina Village",Baskin Robbins
3390,,"['Fast Food', 'Desserts', 'Beverages']",Mussafah Shabiya,Food Festa
3391,,['Fast Food'],Mussafah Sanaiya,Al Jamiya Cafeteria
3392,,['Desserts'],Al Gharbia,Chip Cookies
3393,,['Bangladeshi'],Madinat Zayed,Green House Restaurant
3394,,"['Fast Food', 'Burger']",Mussafah Shabiya,Burger Inn
3395,,['South Indian'],Tourist Club Area (Al Zahiyah),Food Club
3396,,['Fast Food'],Baniyas,Falcon Cafe
3397,,"['Fast Food', 'Burger', 'Continental']",Al Dhafrah,Majestic Tea
3398,,"['Cafe', 'Coffee']",Al Nahyan,Location Coffee
3399,,['Cafe'],"Bawabat Al Sharq Mall, Baniyas",Orosa Cafe
3400,,"['Arabian', 'Middle Eastern']","Abu Dhabi Country Club, Al Mushrif",Fawanees Tent - Abu Dhabi Country Club
3401,,['Nepalese'],"Mafraq Centre, Al Mafraq",Sagarmatha Restaurant
3402,,['Cafe'],Mussafah Sanaiya,La mondo Cafe
3403,,['Fast Food'],Al Nahyan,Sandwich World
3404,,['Cafe'],Mussafah Sanaiya,Mazaj Time
3405,,"['Cafe', 'Juices']",Mussafah Sanaiya,Style Cafe
3406,,['Bakery'],Mussafah Sanaiya,Famous Bakery
3407,,"['Nepalese', 'Indian', 'African', 'Asian']",Al Khalidiya,Afro Asia Restaurant
3408,,['Indian'],Al Shahama,Al Bahiya Garden
3409,,"['Indian', 'Nepalese', 'Chinese', 'Bengali']",Mussafah Shabiya,Travancore Catering Services
3410,,['Beverages'],"Queen Palace Hotel, Al Dhafrah",The Night Jar
3411,,"['Cafe', 'Juices']",Mussafah Sanaiya,Style Cafe
3412,,"['Nepalese', 'Indian', 'African', 'Asian']",Al Khalidiya,Afro Asia Restaurant
3413,,['Cafe'],Al Khalidiya,Glory Cafe
3414,,['Indian'],Al Shahama,Al Bahiya Garden
3415,,['Fast Food'],Baniyas,Falcon Cafe
3416,,['Indian'],Al Mushrif,Al Burhan Restaurant
3417,,['Bakery'],Baniyas,Ashkanani Automatic Bakery
3418,,"['Egyptian', 'Middle Eastern']",Al Wahda,Maser Zaman Restaurant
3419,,['Bengali'],Madinat Zayed,Cha & Nasta Cafeteria
3420,,['South Indian'],Madinat Zayed,Orange Refreshment
3421,,"['Arabian', 'Middle Eastern']",Al Shahama,Kabab Al Saah Restaurant
3422,,['Indian'],Mussafah Sanaiya,Royal Desert Palace Restaurant
3423,,['Arabian'],Baniyas,Al Supreme
3424,,"['Fast Food', 'Juices', 'Tea']","Mushrif Mall, Al Mushrif",Breezy Fresh Refreshments
3425,,['Indian'],Mussafah Sanaiya,Belloos Restaurant
3426,,['Middle Eastern'],Al Khalidiya,Khabaz Al Reef
3427,,['Fast Food'],Mussafah Shabiya,The Gang
3428,,['Cafe'],Al Shahama,02 Cafe
3429,,['Seafood'],"Mafraq Mall, Baniyas",Sayad  Restaurant For Sea Food
3430,,"['Indian', 'Coffee']",Mussafah Shabiya,Karak Nahr Al Furat
3431,,"['South Indian', 'Kerala']",Mussafah Sanaiya,New Wayana Restaurant
3432,,"['Indian', 'Beverages']",Mussafah Shabiya,Plus Point Restaurant
3433,,"['Fast Food', 'Beverages']",Al Markaziya,City View
3434,,"['Arabian', 'Middle Eastern']",Al Shahama,Hadrmout Oasis Restaurant
3435,,"['Arabian', 'Middle Eastern']",Mussafah Shabiya,Al Bayt Alssaeid
3436,,['Bangladeshi'],Mussafah Shabiya,Royal Karnafuli
3437,,"['Arabian', 'Middle Eastern']",Al Shahama,Hadrmout Oasis Restaurant
3438,,['Seafood'],"Khalidiyah Mall, Al Khalidiya",Tom Yum
3439,,['South Indian'],Mussafah Shabiya,Chennai Point Restaurant
3440,,['Tea'],Mussafah Shabiya,BNB Tea
3441,,['Seafood'],"Mafraq Mall, Baniyas",Sayad  Restaurant For Sea Food
3442,,"['Arabian', 'Middle Eastern']",Mussafah Sanaiya,Falafel Point
3443,,['International'],Muroor,Top Spot
3444,,"['Indian', 'Coffee']",Mussafah Shabiya,Karak Nahr Al Furat
3445,,"['Cafe', 'Juices']",Muroor,Asyooti Refreshments And Cafe
3446,,"['Indian', 'Bangladeshi']",Madinat Zayed,Abu Khamis Refreshment
3447,,"['Indian', 'Beverages']",Mussafah Shabiya,Plus Point Restaurant
3448,,"['Arabian', 'Middle Eastern']",Mussafah Shabiya,Al Bayt Alssaeid
3449,,['Indian'],Mussafah Sanaiya,Spice Villege
3450,,['Cafe'],Al Maqtaa,M20 Cafe
3451,,"['Indian', 'South Indian']",Al Mushrif,Tasty Refreshment
3452,,"['Arabian', 'Middle Eastern']",Baniyas,Luqma Madina
3453,,"['Fast Food', 'Beverages']",Khalifa City,Volcano
3454,,['Cafe'],Muroor,Leopard
3455,,['Bakery'],Baniyas,Ashkanani Automatic Bakery
3456,,['Cafe'],"Warner Bros. World Abu Dhabi, Yas Island",Jitters Coffee and Snacks
3457,,['Fast Food'],Mussafah Shabiya,T20 Cafeteria
3458,,['Bangladeshi'],Mussafah Sanaiya,Saima Restaurant
3459,,['Pakistani'],Mussafah Sanaiya,Khyber Town Restaurant
3460,,['Cafe'],Mussafah Sanaiya,Seven Degree Cafe
3461,,"['Burger', 'Fast Food']",Al Shamkha,Burger Street
3462,,['Indian'],Mussafah Sanaiya,Brumana
3463,,"['Indian', 'South Indian']",Mussafah Sanaiya,Life Line Star
3464,,"['Fast Food', 'Beverages']",Al Markaziya,Life Tea Cafe
3465,,['Cafe'],"The Galleria, Al Maryah Island",Noud Specialty Cafe
3466,,['Mexican'],Yas Island,La Taqueria
3467,,"['Fast Food', 'Desserts']",Al Markaziya,1980's Cafe
3468,,"['Cafe', 'Fast Food', 'Desserts', 'Beverages']",Mussafah Shabiya,La Ruelle Cafe
3469,,"['Afghan', 'Grill']",Mussafah Sanaiya,Ghazni Afghanistan
3470,,"['Fast Food', 'Juices', 'Coffee', 'Tea']",Mussafah Shabiya,Hot Mug Cafe
3471,,['Indian'],Mussafah Sanaiya,Ramiya Restaurant
3472,,['Beverages'],Muroor,Blends Time Fresh Juices
3473,,"['Cafe', 'Juices']",Muroor,Asyooti Refreshments And Cafe
3474,,['Hyderabadi'],Al Markaziya,Green And Black Cafeteria
3475,,"['Arabian', 'Middle Eastern', 'Desserts']",Muroor,Malik Al Harris
3476,,"['Fast Food', 'Juices']",Baniyas,Four G Cafe
3477,,['Lebanese'],Mussafah Sanaiya,Sahal Al Akkawi Cafeteria
3478,,"['Cafe', 'Desserts']",Istiqlal,Aeh Specialty Cafe
3479,,"['Indian', 'North Indian']",Mussafah Sanaiya,White Pigeon
3480,,"['Arabian', 'Middle Eastern']",Mussafah Sanaiya,Al Minzal
3481,,['Fast Food'],Mussafah Sanaiya,Grill & Roll Cafeteria
3482,,"['Pakistani', 'Desserts']",Mussafah Sanaiya,Yasmin Sweets & Restaurant
3483,,['Indian'],Mussafah Shabiya,Panaji Cafeteria
3484,,"['Arabian', 'Middle Eastern']",Mussafah Sanaiya,Ahalina Restaurant
3485,,"['Indian', 'Middle Eastern', 'Pakistani', 'Beverages']",Al Samha,Food Mania
3486,,['Arabian'],"Al Bahar, Al Khubeirah",Nakarish
3487,,['Fast Food'],Baniyas,Lavin Cafe
3488,,"['Cafe', 'Juices', 'Fast Food']",Mussafah Sanaiya,La Playa Coffee Shop
3489,,"['Pizza', 'Pasta']",Mussafah Shabiya,Speranza Pizzeria
3490,,"['Tea', 'Fast Food']",Baniyas,Jalsat Karak
3491,,['Arabian'],Mussafah Shabiya,Etar Al Sham
3492,,"['Fast Food', 'Coffee', 'Tea']",Al Shahama,Tea Zone
3493,,['Cafe'],Al Khalidiya,The Gate Cafe
3494,,['Cafe'],"Western Hotel Gayathi, Al Gharbia",Gayathi Marina Cafe - Western Hotel Gayathi
3495,,"['Fast Food', 'Grill', 'Arabian']",Tourist Club Area (Al Zahiyah),Spring Leaf Restaurant
3496,,['Beverages'],Mussafah Sanaiya,Rhino Juice
3497,,['Cafe'],Mussafah Sanaiya,Marlin Coffee Shop
3498,,['Indian'],Al Mushrif,Golden Royal
3499,,"['Beverages', 'Fast Food']","Al Wahda Mall, Al Wahda",Qessa
3500,,['Indian'],Baniyas,Salala Restaurant
3501,,"['Indian', 'Fast Food', 'Beverages']",Al Bateen,Golden Al Fin Jan Cafeteria & Restaurant
3502,,['Seafood'],Baniyas,Samaka Shabaka
3503,,['International'],Muroor,Top Spot
3504,,"['Fast Food', 'Juices']",Mussafah Sanaiya,Overlook Cafeteria
3505,,['Bangladeshi'],Mussafah Sanaiya,Rice House Restaurant
3506,,['Bangladeshi'],Mussafah Sanaiya,Shonar Gaon Restaurant
3507,,"['Mandi', 'Arabian']",Ghantoot,Creek Famous Restaurant
3508,,['Asian'],Mussafah Shabiya,Shagarica
3509,,"['Fast Food', 'Burger']",Al Markaziya,Al Hub Cafeteria
3510,,['Cafe'],Al Reem Island,New Street Cafe & Restaurant
3511,,['South Indian'],Al Samha,New Al Hadram
3512,,"['Fast Food', 'Middle Eastern', 'Beverages']",Al Falah City,Happy Street
3513,,"['Indian', 'Chinese', 'African']",Al Mafraq,Tasty World Restaurant
3514,,"['Indian', 'South Indian']",Al Khalidiya,Al Ghawas Refreshment
3515,,['Fast Food'],Baniyas,Tawa KIBD
3516,,['Bengali'],Al Shahama,Kohinoor
3517,,"['Bangladeshi', 'Indian']",Al Mushrif,Mohammed Saifuddin Refreshments
3518,,['Indian'],Al Shahama,Silver Falcon
3519,,['Indian'],Baniyas,Al Fayiz Al Dhabi
3520,,['Indian'],Mussafah Sanaiya,Al Deira
3521,,['Indian'],Mussafah Sanaiya,Idea Emirates
3522,,"['Indian', 'South Indian']",Mussafah Sanaiya,Montana
3523,,"['Fast Food', 'Beverages']",Mussafah Shabiya,Pathos Cafe
3524,,"['Cafe', 'Arabian']",Al Khalidiya,Sawa Refreshment
3525,,"['Arabian', 'Middle Eastern']",Mussafah Shabiya,Naseem Omdurman
3526,,"['Indian', 'South Indian']",Mussafah Sanaiya,Food Time
3527,,['Cafe'],"Desert Islands Resort and Spa by Anantara, Around Abu Dhabi",The Lounge - Desert Islands
3528,,"['Indian', 'South Indian']",Al Shahama,Al Abbadi
3529,,"['Fast Food', 'Burger']",Al Nahyan,Swiss Cafe
3530,,"['Fast Food', 'Desserts']",Muroor,Abu Majid Ice Cream & Fast Food
3531,,['Seafood'],Mussafah Shabiya,Fish On Line
3532,,"['Arabian', 'Middle Eastern', 'Lebanese']","Al Hudayriat Beach, Al Bateen",Koshari w Falafel
3533,,"['Burger', 'Fast Food']",Al Shahama,Ttow - T2 Burger
3534,,"['Indian', 'South Indian', 'North Indian']",Mussafah Sanaiya,Blue Lake
3535,,"['Cafe', 'Fast Food', 'Coffee']",Al Shamkha,Gharmoosha Cafe
3536,,"['Indian', 'South Indian', 'North Indian']",Mussafah Sanaiya,Blue Lake
3537,,"['Arabian', 'Middle Eastern', 'Desserts']",Muroor,Malik Al Harris
3538,,"['Fast Food', 'Indian', 'Juices']",Al Mina,Blue Juice
3539,,['Bengali'],Al Wahda,Quality Falcon Restaurant
3540,,"['Mandi', 'Arabian', 'Middle Eastern']",Al Samha,Al Rahba Kitchen
3541,,['Pakistani'],Mussafah Sanaiya,Chakwal
3542,,['Beverages'],Muroor,Blends Time Fresh Juices
3543,,['Arabian'],Mussafah Shabiya,Amwaj Grill Fish
3544,,"['Fast Food', 'Juices', 'Tea', 'Coffee']",Al Bateen,Karak Tea
3545,,['Indian'],Al Shahama,Fanar Al Shahama
3546,,['Kerala'],Mussafah Shabiya,Achayante Kada Restaurant
3547,,"['Arabian', 'Middle Eastern', 'Lebanese']","Al Hudayriat Beach, Al Bateen",Koshari w Falafel
3548,,['Desserts'],Mussafah Shabiya,Lahore Special Sweets and Refreshments
3549,,"['Burger', 'Fast Food']",Al Shahama,Ttow - T2 Burger
3550,,"['Kerala', 'Indian']",Mussafah Sanaiya,Nalapad Restaurant
3551,,"['Arabian', 'Middle Eastern']",Al Khalidiya,Zahrat Al Nawaeir
3552,,['South Indian'],Mussafah Sanaiya,Kerala Tasty Restaurant
3553,,['Pakistani'],Al Mafraq,Gaps Palace Cafeteria & Restaurant
3554,,['Ice Cream'],"Warner Bros. World Abu Dhabi, Yas Island",Celebrity Scoop
3555,,"['Fast Food', 'Burger', 'Beverages']",Al Samha,Fannan Oasis Refreshment
3556,,"['Fast Food', 'Ice Cream', 'Beverages']","Dalma Mall, Mussafah Sanaiya",Garden Potato Food
3557,,"['Pakistani', 'Desserts', 'Chinese']",Mussafah Sanaiya,Shahi Qila Bar BQ Restaurant
3558,,['Fast Food'],Mussafah Sanaiya,Indian Burger
3559,,"['Indian', 'Grill', 'Burger']",Mussafah Sanaiya,Caravans Cafeteria
3560,,"['Arabian', 'Middle Eastern']",Al Khalidiya,Zahrat Al Nawaeir
3561,,['Fast Food'],Mussafah Sanaiya,Indian Burger
3562,,"['Pakistani', 'Desserts', 'Chinese']",Mussafah Sanaiya,Shahi Qila Bar BQ Restaurant
3563,,"['Fast Food', 'Burger']",Al Shahama,BOX S
3564,,"['Bakery', 'Filipino']",Al Karamah,Luzan Manila Bakery
3565,,"['Fast Food', 'Burger', 'Beverages']",Al Samha,Fannan Oasis Refreshment
3566,,"['Fast Food', 'Ice Cream', 'Beverages']","Dalma Mall, Mussafah Sanaiya",Garden Potato Food
3567,,['Fast Food'],Al Shahama,Green Light Restaurant & Cafeteria
3568,,"['Indian', 'Grill', 'Burger']",Mussafah Sanaiya,Caravans Cafeteria
3569,,"['Cafe', 'Desserts', 'Beverages']",Khalifa City,Snack At Cafe
3570,,"['Fast Food', 'Juices']",Al Markaziya,Fresh Juice World
3571,,"['Fast Food', 'Beverages']",Al Nahyan,Layali Eugenie Cafeteria
3572,,['Emirati'],Al Nahyan,Grab Al Deera
3573,,"['Fast Food', 'Middle Eastern']",Khalifa Park Area,Champion Story
3574,,['Cafe'],Mussafah Sanaiya,Tha Garaj Cafe
3575,,"['Arabian', 'Middle Eastern']",Al Khalidiya,Abu Fahad Cafeteria
3576,,"['Fast Food', 'Beverages']",Baniyas,Madhuban
3577,,"['Fast Food', 'Burger']",Baniyas,Grilled Addiction
3578,,['Fast Food'],Al Khalidiya,Ice Velly Tea
3579,,['Middle Eastern'],Madinat Zayed,Javitri Restaurant
3580,,"['Pakistani', 'Pizza']",Mussafah Shabiya,Buhaira Bakery
3581,,"['Arabian', 'Middle Eastern']",Baniyas,Orchid Al Sharq
3582,,"['Fast Food', 'Burger']",Al Samha,Al Huda Refreshments
3583,,"['North Indian', 'Biryani']",Al Shahama,Famous Craft
3584,,['South Indian'],Mussafah Sanaiya,Ananas Restaurant
3585,,['Sushi'],Al Shamkha,Sakura Sushi
3586,,['Bangladeshi'],Al Dhafrah,Fantastic Bites
3587,,['Bengali'],Mussafah Sanaiya,Janobi Waziristan Restaurant
3588,,"['Fast Food', 'Indian']",Mussafah Sanaiya,Red Chicken
3589,,['Pakistani'],Mussafah Shabiya,Zahra Public Kitchen And Restaurant
3590,,"['Fast Food', 'Kerala']",Mussafah Sanaiya,Kairos Grill & Cafeteria
3591,,"['Arabian', 'Middle Eastern']",Mussafah Sanaiya,Shawarma Al Khair
3592,,"['Fast Food', 'Burger']",Al Markaziya,Kannur Cafeteria
3593,,['Fast Food'],"Warner Bros. World Abu Dhabi, Yas Island",Mammoth Munchies
3594,,"['Lebanese', 'Middle Eastern']",Mussafah Shabiya,Lebanese Spike Restaurant
3595,,['South Indian'],Mussafah Sanaiya,High Standard Cafeteria
3596,,['Bengali'],Tourist Club Area (Al Zahiyah),Master Snacks Tea
3597,,['Cafe'],Khalifa City,Mood
3598,,"['Middle Eastern', 'Arabian', 'Bakery']",Khalifa City,Knafa Alsham Bakery & Sweets
3599,,"['Fast Food', 'Desserts', 'Beverages']",Baniyas,Antar
3600,,"['Fast Food', 'Coffee', 'Tea']",Mussafah Sanaiya,Emirates Karak
3601,,"['Filipino', 'Desserts']",Madinat Zayed,Healthy Oven
3602,,"['Middle Eastern', 'Arabian']",Al Nahyan,Zahrat AlKhalidiya Bakery
3603,,['Cafe'],Madinat Zayed,Coffee MA 61
3604,,['Pakistani'],Mussafah Sanaiya,Banu Kohat Restaurant
3605,,['Indian'],Mussafah Shabiya,Chef's Taste
3606,,"['Cafe', 'Desserts', 'Beverages']",Khalifa City,Snack At Cafe
3607,,['Cafe'],Mussafah Sanaiya,V Cafe
3608,,"['Grill', 'Fast Food']",Al Mafraq,Fresh & Live Restaurant and Grills
3609,,"['Mexican', 'Fast Food']",Marsa Mina,Senior Taco
3610,,"['Arabian', 'Middle Eastern']",Al Khalidiya,Decebal
3611,,"['Fast Food', 'Burger']",Al Dhafrah,Green Point Tea Cafeteria
3612,,['Healthy Food'],Baniyas,Healthy Way
3613,,"['Bakery', 'Desserts']",Baniyas,Al Marina Cake
3614,,"['Cafe', 'Beverages', 'Fast Food']",Al Khalidiya,Team Saans Cafe
3615,,"['Pakistani', 'Indian']",Madinat Zayed,Al Kubra Al Dalla Cafeteria
3616,,"['South Indian', 'Seafood', 'Beverages']",Al Markaziya,Chit Chaat Cafeteria
3617,,"['Indian', 'South Indian']",Al Mafraq,Southern Spices Cafeteria
3618,,"['Fast Food', 'Burger']",Al Markaziya,Cafeteria Al Nafim
3619,,['Cafe'],Mussafah Sanaiya,Everest Cafe
3620,,"['Indian', 'South Indian']",Al Shahama,Al Wasel Restaurant
3621,,['Cafe'],"Novotel Gate Hotel, Bain Al Jessrain",Cafe Aroma
3622,,['Continental'],"Dalma Mall, Mussafah Sanaiya",Fizz
3623,,['Fast Food'],Al Markaziya,My Cup Cafeteria
3624,,['Fast Food'],Al Mushrif,Sip n Chat Cafeteria
3625,,"['Burger', 'Fast Food']",Mussafah Shabiya,OG Sliders
3626,,['Cafe'],Yas Island,Boroughs
3627,,['Indian'],Mussafah Shabiya,Gurs & Karak
3628,,['Fast Food'],Al Shahama,Baba Cafe
3629,,"['Cafe', 'Coffee']",Baniyas,2 Grams Cafe
3630,,"['Arabian', 'Middle Eastern']",Al Khalidiya,Al Kallal Restaurant & Mashawi
3631,,"['Fast Food', 'Burger', 'Juices']",Al Markaziya,Tea Trend
3632,,['Cafe'],Mussafah Sanaiya,Mzazo Cafe
3633,,['Ethiopian'],Al Wahda,Burj Al Naya Restaurant
3634,,['Cafe'],"Novotel Gate Hotel, Bain Al Jessrain",Cafe Aroma
3635,,['Ethiopian'],Al Wahda,Burj Al Naya Restaurant
3636,,['Fast Food'],Al Markaziya,My Cup Cafeteria
3637,,['Fast Food'],Al Mushrif,Sip n Chat Cafeteria
3638,,['Fast Food'],Al Shahama,Baba Cafe
3639,,['Cafe'],Al Maqtaa,Abu Dhabi Beach Refreshment & Cafe
3640,,"['Arabian', 'Middle Eastern']",Al Khalidiya,Al Kallal Restaurant & Mashawi
3641,,['Cafe'],Mussafah Sanaiya,Cafe Bubbles
3642,,['Cafe'],"Deerfields Mall, Al Shahama",Yummy Bites Cafe
3643,,['Cafe'],Mussafah Sanaiya,JBR Coffee Shop
3644,,"['Italian', 'Pizza', 'Fast Food']",Baniyas,Sports Stars Italian Restaurant
3645,,['Fast Food'],Mussafah Sanaiya,Tikka Inn
3646,,"['Pakistani', 'Bengali']",Mussafah Sanaiya,Meis Al Reem
3647,,['Fast Food'],Mussafah Sanaiya,Tikka Inn
3648,,"['Pakistani', 'Bengali']",Mussafah Sanaiya,Meis Al Reem
3649,,['Cafe'],Mussafah Sanaiya,Almondo Cafe
3650,,['Cafe'],Mussafah Sanaiya,Cafe Bubbles
3651,,"['Filipino', 'Indian']",Al Markaziya,King Palace Restaurant
3652,,['Desserts'],Baniyas,Mr Bomboloni
3653,,['Pakistani'],Mussafah Sanaiya,Data Darbar Restaurant
3654,,"['Burger', 'Fast Food']",Al Samha,Star Of Al Rahba
3655,,"['Arabian', 'Middle Eastern']",Al Khalidiya,Avenue
3656,,['Cafe'],Khalifa City,Flat
3657,,"['Indian', 'South Indian']",Mussafah Sanaiya,Mama Tea
3658,,"['Cafe', 'Desserts']",Embassies District,Le Pure
3659,,['International'],"Al Wathba, A Luxury Collection Desert Resort & Spa, Al...","Panache - Al Wathba, A Luxury Collection Desert..."
3660,,"['Fast Food', 'Juices']",Mussafah Sanaiya,Gulf Flower Refreshment
3661,,"['Cafe', 'Bakery', 'Beverages']",Al Mushrif,Cofina
